time,seconds_elapsed,accelZ,accelY,accelX,time,seconds_elapsed,gyroZ,gyroY,gyroX
1743715039188614400,4.314614501953125,-0.0762649090349674,-9.440649865207076,-0.0312103636367246,1743715039188614400,4.314614501953125,-0.2191093564033508,-0.0696814581751823,0.1922488212585449
1743715039198578400,4.324578369140625,-0.0665337886154651,-10.450491509139535,-1.3709789949946103,1743715039198578400,4.324578369140625,-0.1564052999019622,0.1746530532836914,-0.3187278509140014
1743715039208541400,4.33454150390625,-0.5865081681329757,-10.125989505904911,-2.1747047766201195,1743715039208541400,4.33454150390625,-0.1224417313933372,0.2556571066379547,-0.7812300324440002
1743715039218504400,4.34450439453125,-1.8521137215733527,-6.768968065232039,-1.5760463711619377,1743715039218504400,4.34450439453125,-0.1229592561721801,0.3417155146598816,-0.8912339806556702
1743715039228468500,4.354468505859375,-2.450493456220627,-1.9173405192434787,-0.2559332016602158,1743715039228468500,4.354468505859375,-0.1963607519865036,0.3556222915649414,-0.8123099207878113
1743715039238431500,4.364431396484375,-1.2762930247366429,1.3507061684250832,0.9285787804797292,1743715039238431500,4.364431396484375,-0.2486507594585418,0.4028551876544952,-0.6544230580329895
1743715039248394500,4.37439453125,-1.4167840299665928,4.087202678138017,1.972041392854601,1743715039248394500,4.37439453125,-0.2097033560276031,0.5648560523986816,-0.3782317042350769
1743715039258358500,4.384358642578125,-2.5365713187396524,5.918150277563929,2.9474408150896427,1743715039258358500,4.384358642578125,-0.0893400385975837,0.7873398661613464,-0.0887386053800582
1743715039268321300,4.3943212890625,-3.0047254215836525,6.8437436124920845,3.19712372418344,1743715039268321300,4.3943212890625,-0.0046999854966998,0.9464155435562134,0.0904623046517372
1743715039278285300,4.404285400390625,-2.6748972548902032,6.800179196053743,2.56690099055171,1743715039278285300,4.404285400390625,-0.0017249141819775,1.001514196395874,0.1272280216217041
1743715039288248300,4.414248291015625,-1.8502888442337515,5.976584346354008,1.8676997055009008,1743715039288248300,4.414248291015625,-0.0326567329466342,1.0072383880615234,0.0625725984573364
1743715039298211300,4.42421142578125,-1.1718284416556357,4.721903433966636,1.5868024507150054,1743715039298211300,4.42421142578125,-0.0704127177596092,0.9601523876190186,-0.015174375846982
1743715039308175400,4.43417529296875,-0.7738005989611149,3.338204512000084,1.6358204563841223,1743715039308175400,4.43417529296875,-0.0594620630145072,0.8631789684295654,-0.0920955240726471
1743715039318138400,4.444138427734375,-0.3067289575915783,1.9651111552000045,1.6502933645032345,1743715039318138400,4.444138427734375,-0.0187881141901016,0.8170079588890076,-0.1779893189668655
1743715039328101400,4.454101318359375,-0.0552292083341628,0.8177110523581504,1.5885177302002906,1743715039328101400,4.454101318359375,0.0346239805221557,0.8379052877426147,-0.2173883914947509
1743715039338065400,4.4640654296875,-0.1137327621638774,-0.1362403620481491,1.3716221152037382,1743715039338065400,4.4640654296875,0.0651241019368171,0.8590899705886841,-0.1920902878046035
1743715039348028400,4.4740283203125,-0.2045733821053058,-0.881409325286746,0.8968240443006157,1743715039348028400,4.4740283203125,0.0671145468950271,0.8659124374389648,-0.1751840114593505
1743715039357992400,4.483992431640625,-0.3317664412796497,-1.3250216920703648,0.4145836580349132,1743715039357992400,4.483992431640625,0.0185415968298912,0.9028014540672302,-0.1832249015569687
1743715039367955500,4.49395556640625,-0.5511444476764649,-1.5658943949818611,0.0849535346642136,1743715039367955500,4.49395556640625,-0.0364617370069026,0.9051764607429504,-0.213514894247055
1743715039377918500,4.50391845703125,-0.5350035698125138,-1.661733188536763,-0.1448136176694184,1743715039377918500,4.50391845703125,-0.0759177207946777,0.871562123298645,-0.2446014881134033
1743715039387882500,4.513882568359375,-0.6214543938297779,-1.438285083156824,-0.1206194164050742,1743715039387882500,4.513882568359375,-0.0860228165984153,0.8085498809814453,-0.2421702891588211
1743715039397845200,4.52384521484375,-0.7535176893889903,-0.8534785313099622,-0.0744675772894173,1743715039397845200,4.52384521484375,-0.0810528770089149,0.7496861219406128,-0.2048194408416748
1743715039407808300,4.533808349609375,-0.6454138730227947,-0.3117377987295389,-0.1060651866780593,1743715039407808300,4.533808349609375,-0.0693834349513053,0.6966249942779541,-0.1641535013914108
1743715039417772300,4.543772216796875,-0.3645090194523334,0.1741501137256622,-0.1248339288275688,1743715039417772300,4.543772216796875,-0.0656384825706482,0.6569375395774841,-0.150895670056343
1743715039427735300,4.5537353515625,-0.0704664884218946,0.6150865392982959,-0.0888198181709274,1743715039427735300,4.5537353515625,-0.0712199360132217,0.6278222799301147,-0.1423850059509277
1743715039437699300,4.56369921875,0.0466506920158863,1.020199371817708,-0.012085318862833,1743715039437699300,4.56369921875,-0.0815472081303596,0.6086229085922241,-0.1165784746408462
1743715039447662300,4.573662353515625,0.1330161027720198,1.3072978193312883,0.0820591283969581,1743715039447662300,4.573662353515625,-0.0874098911881446,0.5807795524597168,-0.0767730101943016
1743715039457625300,4.583625244140625,0.2755693377614021,1.5348241339355706,0.2577328349607065,1743715039457625300,4.583625244140625,-0.0813019499182701,0.5313204526901245,-0.0342154093086719
1743715039467589400,4.59358935546875,0.4103612545669078,1.7525503545373675,0.4101119925135746,1743715039467589400,4.59358935546875,-0.0613809786736965,0.4927959740161896,0.015578513033688
